CustomerID,State,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Avg_Monthly_Charge,Tenure_Group
4465-VDKIQ,California,Glendale,Female,No,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,77.8,1358.6,No,0,42,4228,,75.47777777777777,1-2yr
2921-XWDJH,California,Glendale,Female,Yes,Yes,No,38,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.45,3147.15,No,0,49,2768,,82.81973684210527,3-4yr
2558-BUOZZ,California,Glendale,Male,No,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),94.8,4535.85,No,0,66,5022,,96.50744680851065,3-4yr
9257-AZMTZ,California,Glendale,Female,No,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1078.75,No,0,71,4529,,20.745192307692307,4-5yr
0003-MKNFE,California,Glendale,Male,No,No,No,9,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,59.9,542.4,No,0,66,5414,,60.266666666666666,0-1yr
0975-UYDTX,California,Glendale,Female,No,Yes,No,26,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),90.1,2312.55,No,0,39,2068,,88.94423076923077,2-3yr
4682-BLBUC,California,La Crescenta,Male,No,Yes,No,44,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,70.95,3250.45,No,0,66,3678,,73.87386363636364,3-4yr
0975-VOOVL,California,Agoura Hills,Female,No,No,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.2,98.5,No,0,48,4699,,32.833333333333336,0-1yr
5968-VXZLG,California,Calabasas,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.6,87.9,No,0,54,5096,,43.95,0-1yr
5201-FRKKS,California,Winnetka,Male,No,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.3,1952.25,No,0,64,4815,,78.09,2-3yr
9799-CAYJJ,California,West Hills,Female,Yes,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.3,153.8,No,0,58,2901,,76.9,0-1yr
5443-SCMKX,California,Newbury Park,Female,No,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.3,5610.15,No,0,77,6166,,96.72672413793103,4-5yr
8295-KMENE,California,Newhall,Female,No,Yes,Yes,59,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,76.45,4519.5,No,0,27,5978,,76.60169491525424,4-5yr
6738-ISCBM,California,Northridge,Male,No,No,No,44,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,54.0,2440.25,No,0,36,4256,,55.46022727272727,3-4yr
9821-BESNZ,California,Northridge,Male,No,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.25,6860.6,No,0,42,4915,,103.94848484848485,5-6yr
3678-MNGZX,California,Porter Ranch,Male,No,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.95,1377.7,No,0,53,4165,,20.26029411764706,5-6yr
1335-NTIUC,California,Pacoima,Male,No,No,No,9,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.95,190.25,No,0,24,5473,,21.13888888888889,0-1yr
2916-BQZLN,California,Reseda,Male,No,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.75,1651.95,No,0,24,5157,,86.94473684210527,1-2yr
4558-CGYCZ,California,San Fernando,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,78.3,No,0,25,4987,,19.575,0-1yr
2368-GAKKQ,California,Sylmar,Female,No,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,7939.25,No,0,75,6424,,113.41785714285714,5-6yr
8710-YGLWG,California,North Hills,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.9,44.9,No,0,21,2451,,44.9,0-1yr
3199-XGZCY,California,Granada Hills,Female,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.25,576.7,No,0,74,2332,,72.0875,0-1yr
3785-KTYSH,California,Mission Hills,Male,No,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.6,1279.0,No,0,44,4610,,24.132075471698112,4-5yr
6814-ZPWFQ,California,Santa Clarita,Male,Yes,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.0,1260.7,No,0,49,5896,,24.719607843137254,4-5yr
4063-EIKNQ,California,Canyon Country,Male,No,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,267.35,No,0,31,4075,,24.30454545454546,0-1yr
6993-YCOBK,California,Sun Valley,Male,No,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.6,6586.85,No,0,22,5756,,109.78083333333333,4-5yr
5206-HPJKM,California,Valencia,Male,No,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,934.15,No,0,38,3190,,54.949999999999996,1-2yr
8393-JMVMB,California,Thousand Oaks,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,19.45,No,0,48,2133,,19.45,0-1yr
5019-GQVCR,California,Westlake Village,Male,Yes,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,3645.6,No,0,56,4556,,84.78139534883721,3-4yr
6036-TTFYU,California,Thousand Oaks,Female,No,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,314.45,No,0,79,4298,,19.653125,1-2yr
2550-AEVRU,California,Woodland Hills,Female,No,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,53.45,3053.0,No,0,21,5660,,53.56140350877193,4-5yr
0969-RGKCU,California,Woodland Hills,Male,No,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,677.05,No,0,24,5137,,18.298648648648648,3-4yr
0378-CJKPV,California,Oak Park,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),112.1,7965.95,No,0,62,4272,,110.63819444444444,5-6yr
2880-FPNAE,California,Van Nuys,Male,Yes,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.2,140.1,No,0,32,3170,,70.05,0-1yr
1703-MGIAB,California,Van Nuys,Female,No,No,No,17,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.0,1108.0,No,0,22,4439,,65.17647058823529,1-2yr
4311-QTTAI,California,Van Nuys,Female,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.35,295.55,No,0,22,2017,,18.471875,1-2yr
4318-RAJVY,California,Encino,Female,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.8,198.25,No,0,34,5270,,19.825,0-1yr
3612-YUNGG,California,Burbank,Male,No,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.2,6741.15,No,0,34,5543,,105.33046875,5-6yr
2254-DLXRI,California,Burbank,Female,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.15,79.15,No,0,57,2742,,79.15,0-1yr
5062-CJJKH,California,Burbank,Male,No,Yes,Yes,25,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,53.65,1355.45,No,0,25,5854,,54.218,2-3yr
9028-LIHRP,California,Burbank,Male,No,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),100.2,7209.0,No,0,55,5502,,101.53521126760563,5-6yr
1053-MXTTK,California,North Hollywood,Female,No,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.65,7726.35,No,0,48,5730,,107.31041666666667,5-6yr
1530-ZTDOZ,California,Studio City,Female,No,Yes,No,49,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),40.65,2070.75,No,0,29,5565,,42.26020408163265,4-5yr
1301-LOPVR,California,North Hollywood,Male,No,Yes,Yes,29,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),55.35,1636.95,No,0,70,5138,,56.44655172413793,2-3yr
0853-TWRVK,California,North Hollywood,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),105.6,7581.5,No,0,48,5981,,105.29861111111111,5-6yr
6212-ATMLK,California,Rancho Cucamonga,Female,No,No,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.7,4729.75,No,0,44,4164,,94.595,4-5yr
8200-LGKSR,California,Azusa,Male,No,Yes,No,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,83.2,6126.1,No,0,73,5350,,86.2830985915493,5-6yr
1568-BEKZM,California,Baldwin Park,Male,Yes,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.05,6333.4,No,0,47,4666,,90.47714285714285,5-6yr
0670-ANMUU,California,Chino Hills,Male,No,No,No,71,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),97.65,6687.85,No,0,37,5319,,94.19507042253521,5-6yr
6897-RWMUB,California,Chino,Male,No,Yes,Yes,61,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),68.05,4158.25,No,0,78,4436,,68.16803278688525,5-6yr
6999-CHVCF,California,Covina,Male,No,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),102.1,7149.35,No,0,62,5228,,105.1375,5-6yr
6134-KWTBV,California,Covina,Male,No,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.4,1429.65,No,0,67,5822,,23.058870967741935,5-6yr
1077-HUUJM,California,Rancho Cucamonga,Female,No,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.05,472.65,No,0,49,4668,,67.52142857142857,0-1yr
0895-LNKRC,California,El Monte,Male,No,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,113.5,No,0,43,3461,,18.916666666666668,0-1yr
2045-BMBTJ,California,South El Monte,Female,Yes,No,No,33,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.45,1884.65,No,0,30,3116,,57.11060606060607,2-3yr
8417-GSODA,California,Rancho Cucamonga,Male,No,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),92.2,2568.15,No,0,26,5116,,91.71964285714286,2-3yr
5171-EPLKN,California,Rancho Cucamonga,Male,No,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,470.0,No,0,58,2176,,17.40740740740741,2-3yr
4452-QIIEB,California,Glendora,Male,No,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.9,278.4,No,0,75,3565,,39.771428571428565,0-1yr
6741-EGCBI,California,Hacienda Heights,Male,Yes,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.5,2595.85,No,0,53,5983,,86.52833333333334,2-3yr
7820-ZYGNY,California,La Puente,Male,No,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),90.45,5825.5,No,0,23,4616,,92.46825396825396,5-6yr
9677-AVKED,California,La Verne,Female,No,No,Yes,53,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,84.6,4449.75,No,0,60,4733,,83.95754716981132,4-5yr
2227-JRSJX,California,Monterey Park,Female,No,No,No,21,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.15,1956.4,No,0,36,5324,,93.16190476190476,1-2yr
9847-HNVGP,California,Monterey Park,Male,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,310.6,No,0,76,2221,,18.27058823529412,1-2yr
6696-YDAYZ,California,Mt Baldy,Male,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,290.55,No,0,52,2856,,18.159375,1-2yr
8980-WQFWL,California,Ontario,Female,No,No,No,35,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,62.1,2096.1,No,0,65,5315,,59.888571428571424,2-3yr
1730-ZMAME,California,Ontario,Female,Yes,No,No,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.5,2665.0,No,0,24,3041,,83.28125,2-3yr
6506-EYCNH,California,Montclair,Female,No,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.55,543.8,No,0,41,3948,,19.42142857142857,2-3yr
4634-JLRJT,California,Ontario,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.35,20.35,No,0,40,2183,,20.35,0-1yr
9501-UKKNL,California,Diamond Bar,Male,No,No,No,59,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51.7,3005.8,No,0,30,6107,,50.94576271186441,4-5yr
2560-QTSBS,California,Pomona,Female,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.3,1623.15,No,0,30,4152,,22.543750000000003,5-6yr
4795-WRNVT,California,Pomona,Female,No,No,No,40,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,65.1,2586.0,No,0,54,3885,,64.65,3-4yr
6080-TCMYC,California,Rosemead,Male,No,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.2,3292.3,No,0,61,5370,,82.3075,3-4yr
7860-UXCRM,California,San Gabriel,Male,No,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),74.5,4674.55,No,0,52,6382,,74.19920634920635,5-6yr
6357-JJPQT,California,San Gabriel,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.5,232.35,No,0,53,2032,,77.45,0-1yr
2292-XQWSV,California,Temple City,Male,No,Yes,Yes,40,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,60.3,2448.5,No,0,28,3724,,61.2125,3-4yr
9552-TGUZV,California,Upland,Male,No,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.0,658.1,No,0,80,5413,,82.2625,0-1yr
5913-INRQV,California,Upland,Male,Yes,Yes,No,34,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,90.15,3128.8,No,0,38,3202,,92.02352941176471,2-3yr
9643-YBLUR,California,West Covina,Male,No,Yes,No,9,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),69.05,653.95,No,0,60,2907,,72.66111111111111,0-1yr
8734-FNWVH,California,West Covina,Male,No,Yes,Yes,31,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.7,1825.5,No,0,20,2425,,58.88709677419355,2-3yr
9447-YPTBX,California,Alhambra,Female,No,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,943.1,No,0,39,4358,,18.862000000000002,4-5yr
9026-LHEVG,California,Boulevard,Female,No,No,No,9,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,40.75,359.4,No,0,24,2973,,39.93333333333333,0-1yr
7011-CVEUC,California,Chula Vista,Male,No,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.7,2338.35,No,0,34,4535,,93.53399999999999,2-3yr
6185-TASNN,California,Chula Vista,Male,Yes,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.3,46.3,No,0,65,2546,,46.3,0-1yr
7925-PNRGI,California,Chula Vista,Female,No,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,81.3,3541.1,No,0,77,3111,,78.69111111111111,3-4yr
1552-CZCLL,California,Descanso,Female,No,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.0,1087.25,No,0,53,4277,,19.76818181818182,4-5yr
3038-PQIUY,California,Dulzura,Female,No,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),66.15,2522.4,No,0,78,4933,,66.37894736842105,3-4yr
9313-CDOGY,California,Imperial Beach,Male,No,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.6,717.3,No,0,34,3854,,18.876315789473683,3-4yr
8148-BPLZQ,California,Jacumba,Male,No,No,No,34,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.8,1734.2,No,0,47,2711,,51.00588235294118,2-3yr
2623-DRYAM,California,Jamul,Female,No,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.75,7069.3,No,0,47,5596,,100.99000000000001,5-6yr
9987-LUTYD,California,La Mesa,Female,No,No,No,13,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,55.15,742.9,No,0,59,3161,,57.146153846153844,1-2yr
4488-KQFDT,California,Lemon Grove,Female,No,No,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,6423.0,No,0,59,4148,,105.29508196721312,5-6yr
5693-PIPCS,California,National City,Male,No,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),99.65,4220.35,No,0,66,2640,,102.93536585365854,3-4yr
0491-KAPQG,California,Pine Valley,Male,No,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.7,1558.7,No,0,39,2071,,74.22380952380952,1-2yr
1925-LFCZZ,California,Potrero,Male,Yes,No,No,55,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),50.05,2743.45,No,0,70,4932,,49.880909090909086,4-5yr
8039-EQPIM,California,Spring Valley,Male,No,Yes,No,69,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),60.25,4055.5,No,0,44,5717,,58.77536231884058,5-6yr
8707-RMEZH,California,Tecate,Female,Yes,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),87.3,6055.55,No,0,69,4148,,87.76159420289855,5-6yr
3209-ZPKFI,California,Borrego Springs,Male,No,Yes,Yes,47,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.25,2538.2,No,0,71,2320,,54.00425531914893,3-4yr
6479-VDGRK,California,Cardiff By The Sea,Female,No,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.3,6129.2,No,0,28,4456,,85.12777777777778,5-6yr
9373-WSLOY,California,Carlsbad,Male,Yes,Yes,No,33,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,50.0,1750.85,No,0,65,5600,,53.056060606060605,2-3yr
3569-JFODW,California,Del Mar,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.95,6652.45,No,0,66,5096,,92.39513888888888,5-6yr
9819-FBNSV,California,El Cajon,Male,Yes,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.25,2575.45,No,0,20,4121,,69.60675675675675,3-4yr
9544-PYPSJ,California,El Cajon,Female,Yes,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),96.1,6019.35,No,0,37,5868,,97.08629032258065,5-6yr
1591-XWLGB,California,El Cajon,Female,No,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1379.6,No,0,56,4121,,19.430985915492958,5-6yr
0396-UKGAI,California,Encinitas,Male,No,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),55.3,1284.2,No,0,65,4028,,55.834782608695654,1-2yr
3243-ZHOHY,California,Escondido,Female,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,296.15,No,0,72,5052,,18.509375,1-2yr
5186-EJEGL,California,Escondido,Male,No,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.5,653.25,No,0,72,3628,,72.58333333333333,0-1yr
